Date,Security,Price,Price_Currency
2022-03-07,7203.T,1620.392822265625,JPY
2022-03-07,AAPL,156.07965087890625,USD
2022-03-07,ASML.AS,518.7496948242188,EUR
2022-03-07,BNP.PA,33.58757400512695,EUR
2022-03-07,MSFT,269.8106689453125,USD
2022-03-07,SHELL.AS,20.150972366333008,EUR
2022-03-08,7203.T,1590.531982421875,JPY
2022-03-08,AAPL,154.25726318359375,USD
2022-03-08,ASML.AS,496.1036682128906,EUR
2022-03-08,BNP.PA,34.673789978027344,EUR
2022-03-08,MSFT,266.8505554199219,USD
2022-03-08,SHELL.AS,20.635469436645508,EUR
2022-03-09,7203.T,1620.8319091796875,JPY
2022-03-09,AAPL,159.6558837890625,USD
2022-03-09,ASML.AS,534.5828857421875,EUR
2022-03-09,BNP.PA,38.12522888183594,EUR
2022-03-09,MSFT,279.0877990722656,USD
2022-03-09,SHELL.AS,20.079347610473633,EUR
2022-03-10,7203.T,1708.6583251953125,JPY
2022-03-10,AAPL,155.31544494628906,USD
2022-03-10,ASML.AS,523.3558349609375,EUR
2022-03-10,BNP.PA,36.58673095703125,EUR
2022-03-10,MSFT,276.2727966308594,USD
2022-03-10,SHELL.AS,19.666465759277344,EUR
2022-03-11,7203.T,1634.0059814453125,JPY
2022-03-11,AAPL,151.60206604003906,USD
2022-03-11,ASML.AS,520.8607788085938,EUR
2022-03-11,BNP.PA,36.35316848754883,EUR
2022-03-11,MSFT,270.9329528808594,USD
2022-03-11,SHELL.AS,19.712812423706055,EUR
2022-03-14,7203.T,1680.992919921875,JPY
2022-03-14,AAPL,147.5751495361328,USD
2022-03-14,ASML.AS,512.8963012695312,EUR
2022-03-14,BNP.PA,37.82123565673828,EUR
2022-03-14,MSFT,267.42132568359375,USD
2022-03-14,SHELL.AS,19.287294387817383,EUR
2022-03-15,7203.T,1717.0015869140625,JPY
2022-03-15,AAPL,151.9547882080078,USD
2022-03-15,ASML.AS,518.557861328125,EUR
2022-03-15,BNP.PA,38.02884292602539,EUR
2022-03-15,MSFT,277.7819519042969,USD
2022-03-15,SHELL.AS,19.481094360351562,EUR
2022-03-16,7203.T,1748.619140625,JPY
2022-03-16,AAPL,156.3638458251953,USD
2022-03-16,ASML.AS,555.501708984375,EUR
2022-03-16,BNP.PA,40.29766845703125,EUR
2022-03-16,MSFT,284.7857666015625,USD
2022-03-16,SHELL.AS,19.10613250732422,EUR
2022-03-17,7203.T,1788.1407470703125,JPY
2022-03-17,AAPL,157.3729705810547,USD
2022-03-17,ASML.AS,561.0672607421875,EUR
2022-03-17,BNP.PA,39.33378982543945,EUR
2022-03-17,MSFT,285.5886535644531,USD
2022-03-17,SHELL.AS,19.628549575805664,EUR
2022-03-18,7203.T,1774.0885009765625,JPY
2022-03-18,AAPL,160.66505432128906,USD
2022-03-18,ASML.AS,585.2487182617188,EUR
2022-03-18,BNP.PA,39.55622100830078,EUR
2022-03-18,MSFT,290.6286315917969,USD
2022-03-18,SHELL.AS,19.413684844970703,EUR
2022-03-21,7203.T,1774.0885009765625,JPY
2022-03-21,AAPL,162.0367889404297,USD
2022-03-21,ASML.AS,587.9356079101562,EUR
2022-03-21,BNP.PA,39.08169937133789,EUR
2022-03-21,MSFT,289.40008544921875,USD
2022-03-21,SHELL.AS,20.344768524169922,EUR
2022-03-22,7203.T,1804.8277587890625,JPY
2022-03-22,AAPL,165.40725708007812,USD
2022-03-22,ASML.AS,601.8494873046875,EUR
2022-03-22,BNP.PA,39.741580963134766,EUR
2022-03-22,MSFT,294.1402587890625,USD
2022-03-22,SHELL.AS,20.34055519104004,EUR
2022-03-23,7203.T,1876.84521484375,JPY
2022-03-23,AAPL,166.76913452148438,USD
2022-03-23,ASML.AS,589.0872802734375,EUR
2022-03-23,BNP.PA,38.725799560546875,EUR
2022-03-23,MSFT,289.71929931640625,USD
2022-03-23,SHELL.AS,21.077836990356445,EUR
2022-03-24,7203.T,1932.1759033203125,JPY
2022-03-24,AAPL,170.55108642578125,USD
2022-03-24,ASML.AS,590.8142700195312,EUR
2022-03-24,BNP.PA,37.88796615600586,EUR
2022-03-24,MSFT,294.1789245605469,USD
2022-03-24,SHELL.AS,21.0146427154541,EUR
2022-03-25,7203.T,1922.5146484375,JPY
2022-03-25,AAPL,171.1879425048828,USD
2022-03-25,ASML.AS,595.1324462890625,EUR
2022-03-25,BNP.PA,37.0723762512207,EUR
2022-03-25,MSFT,293.7726135253906,USD
2022-03-25,SHELL.AS,21.33904266357422,EUR
2022-03-28,7203.T,1933.9324951171875,JPY
2022-03-28,AAPL,172.05015563964844,USD
2022-03-28,ASML.AS,597.5313720703125,EUR
2022-03-28,BNP.PA,37.865726470947266,EUR
2022-03-28,MSFT,300.56365966796875,USD
2022-03-28,SHELL.AS,20.69866371154785,EUR
2022-03-29,7203.T,1985.749755859375,JPY
2022-03-29,AAPL,175.34225463867188,USD
2022-03-29,ASML.AS,607.4150390625,EUR
2022-03-29,BNP.PA,40.29025650024414,EUR
2022-03-29,MSFT,305.1199951171875,USD
2022-03-29,SHELL.AS,20.155181884765625,EUR
2022-03-30,7203.T,1972.85546875,JPY
2022-03-30,AAPL,174.17630004882812,USD
2022-03-30,ASML.AS,597.0516357421875,EUR
2022-03-30,BNP.PA,39.35603332519531,EUR
2022-03-30,MSFT,303.6204833984375,USD
2022-03-30,SHELL.AS,20.95987319946289,EUR
2022-03-31,7203.T,1976.412109375,JPY
2022-03-31,AAPL,171.08018493652344,USD
2022-03-31,ASML.AS,585.3447875976562,EUR
2022-03-31,BNP.PA,38.50336837768555,EUR
2022-03-31,MSFT,298.2515563964844,USD
2022-03-31,SHELL.AS,21.02727699279785,EUR
2022-04-01,7203.T,1960.849853515625,JPY
2022-04-01,AAPL,170.7862548828125,USD
2022-04-01,ASML.AS,582.17822265625,EUR
2022-04-01,BNP.PA,38.325416564941406,EUR
2022-04-01,MSFT,299.3254089355469,USD
2022-04-01,SHELL.AS,21.20844268798828,EUR
2022-04-04,7203.T,1966.1856689453125,JPY
2022-04-04,AAPL,174.832763671875,USD
2022-04-04,ASML.AS,592.4456176757812,EUR
2022-04-04,BNP.PA,38.065914154052734,EUR
2022-04-04,MSFT,304.6943054199219,USD
2022-04-04,SHELL.AS,21.267423629760742,EUR
2022-04-05,7203.T,1971.9659423828125,JPY
2022-04-05,AAPL,171.52108764648438,USD
2022-04-05,ASML.AS,574.9813232421875,EUR
2022-04-05,BNP.PA,36.330928802490234,EUR
2022-04-05,MSFT,300.73773193359375,USD
2022-04-05,SHELL.AS,21.448583602905273,EUR
2022-04-06,7203.T,1947.5108642578125,JPY
2022-04-06,AAPL,168.35638427734375,USD
2022-04-06,ASML.AS,548.6888427734375,EUR
2022-04-06,BNP.PA,35.06675720214844,EUR
2022-04-06,MSFT,289.7289733886719,USD
2022-04-06,SHELL.AS,21.52863311767578,EUR
2022-04-07,7203.T,1928.391357421875,JPY
2022-04-07,AAPL,168.66009521484375,USD
2022-04-07,ASML.AS,544.4664306640625,EUR
2022-04-07,BNP.PA,34.521793365478516,EUR
2022-04-07,MSFT,291.5379943847656,USD
2022-04-07,SHELL.AS,21.06941032409668,EUR
2022-04-08,7203.T,1863.474609375,JPY
2022-04-08,AAPL,166.65155029296875,USD
2022-04-08,ASML.AS,546.2897338867188,EUR
2022-04-08,BNP.PA,35.47455596923828,EUR
2022-04-08,MSFT,287.2815856933594,USD
2022-04-08,SHELL.AS,21.865676879882812,EUR
2022-04-11,7203.T,1868.8101806640625,JPY
2022-04-11,AAPL,162.3992462158203,USD
2022-04-11,ASML.AS,529.9769897460938,EUR
2022-04-11,BNP.PA,36.1418571472168,EUR
2022-04-11,MSFT,275.95361328125,USD
2022-04-11,SHELL.AS,21.54969596862793,EUR
2022-04-12,7203.T,1840.3533935546875,JPY
2022-04-12,AAPL,164.27069091796875,USD
2022-04-12,ASML.AS,537.7493896484375,EUR
2022-04-12,BNP.PA,36.11590576171875,EUR
2022-04-12,MSFT,272.85797119140625,USD
2022-04-12,SHELL.AS,21.954145431518555,EUR
2022-04-13,7203.T,1884.8172607421875,JPY
2022-04-13,AAPL,166.95530700683594,USD
2022-04-13,ASML.AS,543.2190551757812,EUR
2022-04-13,BNP.PA,36.27531814575195,EUR
2022-04-13,MSFT,278.23663330078125,USD
2022-04-13,SHELL.AS,22.097393035888672,EUR
2022-04-14,7203.T,1895.48828125,JPY
2022-04-14,AAPL,161.94859313964844,USD
